corpus_author_id,name,num_citations,num_papers,i10,h_index,h_class
144207456,Geoffrey C. P. King,1063,27,12,12,H
14635988,Jianren Li,207,15,9,9,L
48356311,Ying Huang,3226,360,51,25,H
153333601,Christopher S B Brown,82,8,3,4,L
5555074,Ted Nettelbeck,2227,185,59,24,H
119046424,Sandra R. Erb,1,1,0,1,L
115558112,Mladen Protić,8,5,0,2,L
3342880,Joost van Beusekom,350,30,14,12,H
145585080,Joseph M. Rey,2265,152,56,25,H
4018461,Gerald J. Sussman,4282,197,56,32,H
102277960,Frans Meijers,10769,1167,159,38,H
119607169,مؤيد الساعدي,1,6,0,1,L
39265766,Jane Linder,1346,40,10,10,H
2118445,Joseph P. Simmons,4082,92,30,23,H
145683292,Shoaib Kamil,2217,76,35,22,H
5666756,Jesse A Stokum,235,18,6,7,L
1401463470,Christian Wenzel Tornøe,1017,12,4,4,L
5573129,Moriya Ohkuma,5371,356,129,40,H
21135489,Petra Christmann,1651,56,15,13,H
103423068,Andrei Gritsan,4519,501,110,30,H
2472620,Chin-Chang Ho,733,19,9,9,L
100927911,Irinel Caprini,11599,977,216,47,H
2547262,Thomas J. Magliery,1070,62,23,19,H
1429489674,E F O'Neill,1497,5,4,4,L
38513588,Gwanghyun Jung,481,20,11,11,H
73652210,Peter F. Patel-Schneider,16661,193,99,48,H
4581898,Miguel A. Chavez,435,12,4,6,L
2360468,Karen B Farris,2396,198,63,28,H
3339259,Shan Suthaharan,724,114,16,13,H
34952145,Floreliz H. Mendoza,558,9,4,4,L
34950511,Filip Struyf,1100,81,31,19,H
47517104,Thomas Dandekar,625,32,14,11,H
4833612,Michael J Buchmeier,6414,244,126,47,H
40191926,Shlomo Havlin,16189,519,218,62,H
49860655,Lisa M. Brown,4579,95,37,26,H
6311965,Kiran Babu Siripurapu,363,21,14,13,H
14688829,Thomas Gallagher,1409,49,24,21,H
6207253,Michelle G. Lihou,480,7,2,5,L
1398175407,Dina Demner-Fushman,4438,237,106,35,H
34763893,Keiji Nogami,823,224,25,14,H
52027118,Robin Ghertner,32,12,1,3,L
3447813,Mamta Agiwal,920,17,3,4,L
70511809,Jeffrey Berryhill,1472,225,29,17,H
145606972,W. Brechner Owens,1895,85,39,23,H
1398548185,Juan Fernández-Ramil,2056,56,30,21,H
89146747,Nadia M. Ady,6,6,0,2,L
152500888,A Ivanov,422,7,4,4,L
48471997,Axel Brandenburg,143,49,4,7,L
146935419,H Sjödin,42,4,1,2,L
100526595,Catherine Sandoval,32,5,1,3,L
5209934,Leticia San Martín Rodríguez,601,9,2,3,L
116457492,Sally King,1289,5,4,5,L
49534005,Michael L. J. Maher,316,12,4,5,L
103192054,Bob Beardsley,1009,2,2,2,L
2006869,Emmanuel J. Candès,63944,182,123,72,H
5761012,Zvi G. Loewy,453,23,8,9,L
50095044,Lesley J. Scott,4342,352,133,32,H
4229724,Tadashi Matsushita,2230,260,52,24,H
152232620,Paul Solomon,57,2,1,1,L
144404822,Aymil Doğan,9,10,0,3,L
1575470313,Zhenghan Fang,41,1,1,1,L
95822672,Lisa Klein Pearo,984,6,5,5,L
5531427,Jiangwen Qu,34,15,1,4,L
32480284,Joseph P. Garner,2578,119,59,31,H
33919618,Rita X. Valenzuela,535,75,18,15,H
92413680,Yong Yu,34,22,1,4,L
122938480,Ольга Анатольевна Киселева,4,25,0,2,L
152407598,Leonardo Cristella,3665,447,80,25,H
97741436,Eddi A. De Wolf,940,501,26,15,H
11807638,Kaifeng Jiang,179,3,2,3,L
13045527,Yuan-Ting Wang,16,5,1,2,L
145161133,Johannes Lange,1819,275,48,23,H
145806648,Sukdeb Datta,8138,198,120,48,H
39850768,Yoav S. Bergman,201,31,8,9,L
1921875,Mi Jeong Kim,1531,190,48,21,H
143653472,Filippo Menczer,8888,195,116,48,H
144245816,James D McKay,8347,204,112,46,H
47024298,Lei Guo,50,20,2,2,L
48226968,Léo F. C. Bruno,1035,15,2,4,L
6147391,Salvador Villalpando,6141,226,78,33,H
1486573461,And Pamela Gerrish Nunn,2,1,0,1,L
144555077,Iain MacKenzie,801,64,7,8,L
82109653,Angel Fernandez-Flores,580,228,11,11,H
5439999,Jonathan Sherbino,2451,141,43,21,H
153795844,Albert Willoughby,350,2,1,1,L
153914126,Ruzaina Khan,20,3,1,2,L
145325099,Michelle Rutty,254,19,9,10,H
4321943,Yves Rouillé,1682,51,24,20,H
86901976,Guo-Nong Zhang,93,2,2,2,L
2734545,Lucas D. Introna,1910,156,40,23,H
2981325,Sheng-Chau Tseng,166,10,3,3,L
2025184,Laura Hokkanen,982,117,32,20,H
47792665,Kenji Shibuya,17890,218,106,48,H
5785025,Monika M. Safford,9422,621,190,48,H
50214317,Sunil Sharma,548,60,16,13,H
153737500,Sally J. Marshall,360,6,1,2,L
3102118,Line J. Gordon,2715,95,35,27,H
34641894,Robbie T. Nakatsu,360,30,4,7,L
1992343,Quy Nguyen Huy,1865,68,20,17,H
144205296,Wei Yang,5203,1320,135,27,H
48042603,Clemens Lange,7037,562,127,31,H
5091093,David J. Galgoczy,832,9,6,6,L
40616616,Michelle Alexander,1742,12,4,4,L
5279164,Nicola Bacchetta,4261,827,105,29,H
118430669,Shang-Wei Hsu,341,50,13,11,H
15043868,Zengtai Zhu,14,24,0,3,L
1738428,Wenke Lee,18039,232,155,68,H
152956682,Ae Young Her,82,17,4,7,L
1383160505,Gokalp Kadri Yentur,1477,2,2,2,L
121593757,N. Craig Smith,2348,75,18,15,H
2331270,Ramnath Balasubramanyan,1459,25,9,10,H
144693895,Susumu Shimizu,388,93,13,11,H
1382516596,Qianfang Guo,275,3,1,2,L
1718212,Kayhan Zrar Ghafoor,509,68,18,14,H
32204000,Nikita Malani,846,2,2,2,L
1748410,Mark J. Graham,6007,268,113,40,H
144915495,José M. F. Moura,11710,538,187,52,H
144791622,Ying-Chang Liang,18888,610,220,66,H
144946172,Gaël Perrin,1826,337,53,21,H
3678582,Hitoshi Miki,1729,130,52,23,H
2181957,Dolores Albarracin,4658,184,62,30,H
36305805,Leilei Duan,5646,49,13,13,H
12532418,M Tellez Rojo,789,6,1,2,L
145986732,Rubén S. Montero,3960,116,44,26,H
143842262,Jeffrey Levine,680,31,12,11,H
144534172,Qiang Fang,1533,215,32,18,H
11026775,Cheryl Goss,79,20,3,5,L
3227661,Lori E. Dodd,2399,87,42,25,H
48175534,Mathias Altmann,129,7,2,2,L
144760893,Robert Schöfbeck,3851,503,89,27,H
35213689,Adam D M Briggs,2619,40,13,13,H
46733104,Li Sun,966,57,22,15,H
100640211,رولا نسيم غصن,0,1,0,1,L
143691301,S. M. Sze,3062,298,48,20,H
49330561,Li-li Chen,17,5,1,1,L
144138606,Rhoda S Kagan,668,37,16,13,H
145010025,Stacie M Jones,6089,319,83,39,H
49166081,Robert R. Hall,383,21,7,8,L
50308639,Bibb Latané,3337,52,27,20,H
84003378,Liwei Zhong,7,4,0,1,L
34935124,Yi-da Yang,687,28,12,11,H
40938065,Jorge Dias de Matos,99,15,3,6,L
144816802,Li Mei,1317,482,26,16,H
30043058,Maria Agnese Ciocci,4970,655,123,33,H
150970919,David Luan,929,1,1,1,L
15933159,Hua-li Nie,275,49,8,9,L
31284740,Pierre Sabin,520,8,1,1,L
80272913,Marc Moss,7471,193,71,35,H
4535906,Mehdi Mohebali,3324,307,87,29,H
92701628,V. V. Danilevich,9,20,0,2,L
145144644,Steven Katz,1304,66,29,19,H
144330725,Fernando Osni Machado,186,41,6,9,L
39855208,Samuel Kortum,6888,73,36,27,H
3076589,H. Baezner,2188,159,57,26,H
1402287544,María José Míguez-Burbano,644,51,18,13,H
145630460,Melissa A Simon,3351,285,101,29,H
144150643,H. Daniel Serrano,3,8,0,2,L
48142048,Shengming Dai,64,8,3,3,L
2530391,Chris MacKnight,4967,96,47,31,H
2584802,Yongmin Liu,1297,96,30,20,H
1690354,Karl F. MacDorman,3021,111,48,24,H
120385884,M. Davenport,1789,4,4,4,L
3920732,Nicola Decaro,5430,270,141,42,H
144593772,Rong Chen,3538,405,94,29,H
51987767,陈云飞,1,38,0,1,L
27289016,D C Turner,100,3,2,3,L
144809738,Kevin Ward,3650,366,96,33,H
50543891,Hassan I Galadari,38,18,2,3,L
96135266,Karen G. Harry,61,67,1,4,L
2044193,Nirav Malani,2717,66,39,28,H
4774248,Arto J Mannermaa,3753,131,72,32,H
34746796,Vincent Kwok-Man Poon,1105,19,11,11,H
144079720,John Dickinson,306,40,6,7,L
144838226,Li Wei,4539,1591,81,28,H
16687650,Jerry S. Powell,1548,75,35,19,H
13654119,Chutinan Choosai,284,12,6,6,L
1421442396,Ali Khaje-Alizade,10,1,1,1,L
30119363,Farag A. Saleh,148,10,4,5,L
1400814830,Gerhard Randers-Pehrson,1361,54,22,16,H
144218975,Robert C. Gardner,9804,132,84,49,H
51236142,Giorgio Walter Canonica,654,10,6,6,L
35994056,Anders Sullivan,7,3,0,2,L
51995193,David Crookall,2874,131,14,13,H
80496685,Yuri Andreev,834,226,27,16,H
93400894,Raj Dandekar,7,5,0,2,L
3624119,Pamela Orpinas,1481,117,30,23,H
1410573949,张明霞 Zhang Ming-xia,1,2,0,1,L
1434756319,Modet Camara,67,1,1,1,L
144092228,Jane C. Ballantyne,4459,204,52,27,H
153757410,Curtis L. Yeager,387,1,1,1,L
115764698,Attilio Andreazza,11036,833,202,45,H
2313037,Luigi Patrono,1974,146,51,21,H
46822711,Fatemeh Kazemi,265,52,7,9,L
52559024,Li Yu-kun,21,72,0,3,L
82217188,Mona H. Gamal Eldein,0,3,0,1,L
52205284,Kyong-Jee Kim,1028,64,16,13,H
1777206,Evangelos Simoudis,866,40,15,12,H
7899886,D F Frei,1448,22,9,9,L
5114167,Ferran Palero,617,85,17,14,H
39326807,Rajendra Mohan Srivastava,513,162,7,8,L
5440208,George M. Barrington,1143,59,30,18,H
34609871,Robert Garofalo,3758,163,58,29,H
87775529,Margaret F. Bruce,965,59,20,15,H
145753642,Paul A. Cairns,3769,200,71,29,H
47836649,Christopher E. Ellis,639,7,3,3,L
40573020,Jason Coburn,941,10,6,7,L
20824253,Pertti Seppänen,108,21,2,5,L
92454011,Benoît Favre,785,52,21,18,H
153510536,Tina Mueller,371,18,8,8,L
48970749,Richard S. Lang,1305,28,8,9,L
35024991,Michael H. Dickinson,11837,244,137,60,H
145635448,Noam Berger,1917,264,43,24,H
94359966,Aditi Saikia,19,9,1,2,L
86911834,Marta Baselga,1039,208,26,16,H
1713536,Chandra Krintz,2312,192,59,25,H
34217324,Edward T. Bullmore,35227,634,330,101,H
84528225,Cesar Gonzalez-Perez,1110,128,31,19,H
82510334,Luminița Pîrvulescu,21,68,0,3,L
1452073043,M. Concetta Morrone,521,1,1,1,L
117595635,Bruce Partridge,3915,90,31,22,H
13816393,Ronald R. Edmonds,1625,21,7,8,L
1786309,Armin B. Cremers,5370,307,76,28,H
145660766,Guoping Feng,12088,175,111,52,H
114486949,Elizabeth Gilchrist,780,48,19,16,H
51202394,Liang-Nan Zeng,16,17,0,3,L
145842882,Chayanit Asawatangtrakuldee,4126,533,97,28,H
73426010,이시빈,0,32,0,1,L
145133307,Jill de Villiers,1422,101,28,19,H
38462621,Louise Elizabeth Denheen Murchison,1397,9,5,6,L
1793576,Martin Mocker,448,42,9,9,L
6047958,Roberto Mario Scarpa,3080,362,71,30,H
145004655,Mathews Jacob,2235,146,43,23,H
47487395,Delson da Silva,671,3,1,2,L
2884350,Gail Bronson,103,16,2,3,L
39066121,Michael O'neil Hanrahan Clarke,393,34,7,9,L
7746384,Joseph L. Blackshear,4388,164,44,25,H
2577711,Heresh Amini,1176,27,7,9,L
47957350,Xin Zhang,2076,238,71,22,H
2184652,Manju Khari,258,75,8,9,L
71928920,Deborah L. Cowles,2084,20,10,10,H
145869584,Janet Jones,476,29,5,6,L
144704650,Chuguang Zheng,4752,443,82,23,H
47775403,John L. van Genderen,1488,28,5,6,L
21044236,Suraksha Gupta,965,78,15,14,H
101181481,Wenjie Hu,40,8,2,4,L
116756417,I. R. Biasetto,5,1,0,1,L
35980933,Ilker Yalcin,1522,49,25,18,H
1752788,Dan Boneh,45464,413,233,94,H
1382687148,Hope Jensen Schau,700,5,2,2,L
1402390662,Jill K Winkler-Moser,297,50,7,8,L
89359513,Ya-Yen Sun,190,39,6,7,L
1404325239,Cornelia F. van Uden-Kraan,128,16,4,4,L
35682181,Jiří Zahradník,1012,131,32,18,H
40113419,Hana Choe,836,7,3,5,L
4083336,Lalit Mohan Pant,7961,593,126,34,H
1875032,Kalyanaraman Rajagopal,176,41,5,8,L
1785513,Akira Utsumi,1918,130,26,16,H
1685613,Kalle Lyytinen,14954,543,199,65,H
33963073,Alok Kumar Singh,3796,705,93,30,H
5635018,David M. Reifler,299,50,11,11,H
36261182,Jennifer C. Hunter,456,26,12,11,H
46270907,Zhaoyu Liu,71,12,2,4,L
143914877,Vu Le,1168,55,14,14,H
1776848,Dick H. J. Epema,7181,191,96,38,H
32461777,Yoshimi Anzai,3055,207,68,29,H
30994965,Tiziano Rovelli,11124,1030,171,42,H
1715829,Manuel Montes-y-Gómez,99,13,2,3,L
30666455,Raffaella Radogna,5076,560,108,33,H
143614516,Johannes Gehrke,23799,347,156,66,H
101077893,Dida Kusnida,18,33,0,3,L
2761625,Andrew Perkis,1735,141,33,18,H
2644314,Arnoud De Meyer,4953,141,29,18,H
145490691,Luis Requena,4692,608,129,32,H
50413171,Dave Morris,114,31,3,6,L
2143541,Nathaniel B. Smith,80,50,3,4,L
2465943,Ruchika Shaurya Prakash,6891,82,47,34,H
1689196,Alexander Schrijver,13055,300,103,44,H
93043612,Sungwoong Cho,1621,335,46,20,H
46762787,Lina Yuan,14,35,0,3,L
143653471,Filippo Menczer,851,19,8,8,L
2180628,Noor Azizi Ismail,693,109,18,14,H
50975019,Sébastien Ourselin,1199,94,23,16,H
116006104,Miki Tesh,7,2,0,1,L
114517277,Louise M. Rosenblatt,497,6,2,3,L
49701204,Yoshiaki Watanabe,215,175,4,7,L
47362009,Qingfeng Liu,258,52,13,11,H
143672098,Bei Liu,382,63,9,10,H
40152044,Aynaz Kianmehr,50,2,1,1,L
90365660,Mandali Rajasri,13,16,0,3,L
3752688,Yahya Akyel,202,33,3,6,L
1404168740,Ute Hamann,985,18,13,12,H
153173985,Michela Quaranta,151,4,3,4,L
104963356,Fiona Sun,436,20,6,8,L
5862938,I. Belief Ajzen,47209,72,55,39,H
2271549,Michael W. Berry,7208,220,77,32,H
3215557,Wai Haung Yu,3751,56,30,24,H
144665642,Arjen E. J. Wals,1318,95,35,20,H
52099843,李宇红,7,27,0,2,L
104545766,Jennifer Sowerwine,68,14,2,6,L
92978169,Hongyan Li,42,21,1,3,L
47178580,William A. Walters,4233,10,9,9,L
145234780,Renzo Mora,886,141,33,18,H
100811101,Mina Lee,16,12,0,3,L
49207851,Toshimasa Ishii,126,119,4,6,L
40397474,M. S. Aziz,115,3,1,3,L
1395954418,Gustavo Velasquez-Melendez,5719,188,61,27,H
145170379,Tze Minn Mak,190,10,4,5,L
1399001073,Pablo Gaitán-Rossi,19,11,0,4,L
2174302,Sean Xin Xu,2521,41,15,15,H
1679167,Yongqun He,1971,177,55,25,H
2262729,Michael I. Posner,41931,430,237,90,H
118627065,Kostis Indounas,227,25,9,9,L
4441676,Dawn Morelli,270,9,6,6,L
40427204,Maximilian Fernandez,5,1,0,1,L
1399174156,Luís Curvo-Semedo,523,33,13,12,H
16483925,Raymond J. H. Beverton,1997,26,4,6,L
11606076,William J. Carbonaro,712,34,12,12,H
40048842,Karen P. West,117,13,2,4,L
1994764,Jianping Zhao,1901,47,10,10,H
1389942491,Klaus D. McDonald-Maier,1393,186,38,19,H
145033169,Mark Shanley,1048,42,11,11,H
78317264,Norman Duncan,278,41,7,9,L
4360196,Julius F. Remenar,573,60,8,9,L
29892518,Jon Lim,384,4,3,3,L
145898418,François Boulogne,873,37,4,7,L
38588972,Patricia Sabella,102,4,2,4,L
50306202,Carol A. Isaac,221,19,6,8,L
40360288,Scott A. Marshall,331,19,4,6,L
145421599,Tao Han,1110,115,18,15,H
1755634,Seyed Mohammad Ali Razavi,390,81,15,13,H
1684040,William R. Swartout,4075,104,55,30,H
47120661,X.M. Wang,3,2,0,2,L
35328359,Maofu Liao,863,36,19,15,H
1403870893,Yves R. Jean-Mary,410,9,5,5,L
1395373547,V. O'dell,7086,521,103,30,H
5513462,Kirsten K Davison,5938,145,78,35,H
122005470,Andrew Schroeder,15,10,1,2,L
28734145,Marta Spinelli,1625,24,8,8,L
51451004,Line M. P. Larsen,44,3,1,2,L
1413032096,G. Aguilar‐Ríos,48,26,0,5,L
2198613,Connie Savor Price,2768,153,43,24,H
48607636,Yu-zhang Wu,859,85,27,17,H
7326223,Laurent Itti,23934,265,133,53,H
37026706,Keir Fraser,7266,56,26,23,H
47908520,Ying Liu,687,131,13,13,H
66835956,Kay Lehman Schlozman,5484,123,31,24,H
11927231,Yoonseok Chung,60,5,2,3,L
6064655,Joonwon Lee,2132,129,44,23,H
6363435,Shankuan Zhu,1223,10,4,4,L
144023013,Fernanda Araujo Baião,923,167,23,18,H
1729778,Huajun Chen,2689,194,40,18,H
69928993,Christophe Clement,8194,463,117,39,H
118062884,G Shawcross,1210,4,3,3,L
1397318990,Ayman A. El-Saleh,195,53,6,9,L
1792665,Shang-Tse Chen,328,26,7,9,L
15097842,Andrzej Rynkiewicz,1150,18,7,8,L
116309003,夏奕,0,6,0,1,L
103600900,Nicolò Trevisani,2572,330,58,22,H
51889896,Lancet Early Childhood Development Series Steering Committee,359,2,2,2,L
144164414,Chris Upton,2231,71,27,18,H
50782910,Susan M. Miller,93,17,3,5,L
145537880,David J. Hunter,6267,38,15,13,H
152201567,Johannes Haller,10594,1004,222,40,H
47179946,Shiqin Zhang,51,7,2,2,L
46445266,Sang Nae Cho,1592,82,36,20,H
2613133,Kenichi Yasukata,174,9,4,5,L
31504152,Deepak K. Datta,2473,59,32,25,H
83763365,Ralf Paus,20038,1132,391,69,H
1700181,Man Hyung Lee,1324,161,29,17,H
90573985,Marcos Fernándes,21,12,1,3,L
145421941,Tao Huang,2444,142,46,22,H
2280312,Lan Lan,1275,134,44,21,H
2616416,Pamela Stitzlein Davies,1923,40,12,11,H
102994070,S. Murat Sen,1365,260,37,20,H
6116250,Frank Lobbezoo,6395,542,139,39,H
24508084,Deshraj Yadav,350,9,5,6,L
3346795,Jelena Mitic,200,36,3,6,L
49650787,Steve Schnetzer,6263,573,123,35,H
80494393,Suvankar Roy Chowdhury,1783,309,55,22,H
113661667,Christine Wegerich,1,11,0,1,L
46878370,Michael D. Johnson,6235,139,55,33,H
36523113,N. Hjorth,579,3,1,1,L
1718904,Amir B. Geva,1862,64,25,18,H
5135545,David A. Matsa,1527,35,19,18,H
4633732,Maria Pimpinella,349,89,8,9,L
46450969,Zhiwei Shi,63,24,3,6,L
40061229,Steven J. Kirsh,363,23,10,10,H
34040848,Danny C Duke,874,45,19,14,H
144882424,David McQuoid Mason,8605,478,113,35,H
152467555,J. Raphael Gibbs,1409,17,10,10,H
34783867,Feel-soon Kang,595,83,11,11,H
50328526,Itamar Souza Santos,8835,82,29,27,H
2453368,Neetiwit Buasroung,14,7,0,3,L
1716753,Kevin Lannon,6003,512,119,35,H
37724529,Abbe Marrs Garcia,921,77,24,18,H
4568442,Scot T Martin,8815,343,153,45,H
50123319,Cors van den Brink,39,2,1,1,L
69521343,Florian Téreygeol,83,73,3,6,L
144556719,Robert L. Kane,17661,1630,337,64,H
2020874,Sungin Lee,127,33,2,7,L
3044858,Jan Helgerud,6524,127,68,34,H
102835091,Salvatore Rappoccio,7238,782,153,37,H
6257279,Paul S Marinec,367,11,7,7,L
40354520,Carla Weibel,1473,24,17,17,H
4909197,Emmanuel Busato,10249,749,174,44,H
1437980441,Alina Gonzalez Salcedo,0,2,0,1,L
91524598,Nídia S. Caetano,1848,17,2,3,L
3925018,Richard A. Messmann,738,44,21,14,H
116114697,Auke Tellegen,8637,113,68,39,H
13812313,Derek Hammons,155,5,2,3,L
1770270,Raja Jurdak,3045,159,41,25,H
143608632,Neeraj Sharma,2114,407,38,19,H
88725194,Kamal Ahmed,46,18,2,4,L
1753120,Marcio Ajudarte Lopes,2404,363,66,25,H
107673882,Juan de Dios Romero,8,10,0,1,L
144152079,Jean Dubuisson,5195,187,82,37,H
145876613,Umang K Patel,113,13,2,3,L
50194456,Xiaohong Cheng,32,30,1,3,L
52039805,Dean T. Jamison,8990,367,95,33,H
2336910,Axel Mattenklott,13,18,0,3,L
2174867,Kshirod K Jena,1636,92,42,22,H
4893455,Kathy Sahner,222,68,7,9,L
35177355,Peter C Fitzgerald,1760,46,26,19,H
3193868,Philip J. Batterham,6739,296,140,42,H
1678418,David James Love,8993,248,107,41,H
7403446,Iis P. Tussyadiah,1144,111,30,18,H
1420030924,Tamás Tekeli,34,3,2,2,L
9895537,Annamaria T. Kausz,6074,55,39,31,H
3578912,Hartmut Pollmann,638,73,18,15,H
2471378,Lawrence W. Barsalou,17085,200,111,56,H
121904193,A.K. Fletcher,257,5,2,4,L
91791501,Vladyslav Danilov,635,230,24,14,H
10317180,Marius Bjerkaas,658,3,2,2,L
51266240,S Cullen,8,4,0,3,L
46295374,Jennifer C. Miller,1118,29,13,13,H
1773449,David A. Landgrebe,6330,121,62,32,H
26641575,Robert W Roeser,2381,67,35,24,H
2094266,James P Herman,16087,300,181,64,H
2455316,Peter Bossaerts,3971,137,56,28,H
120586715,Yu-hsiang Chang,748,76,12,12,H
6247397,Bertil E. Glader,4618,204,53,26,H
30631669,G. Deferne,142,31,2,6,L
2967606,Sarah J. Gurr,4272,119,60,29,H
1387682410,Hyoung Seok Shin,7,6,0,2,L
6748475,Michel Della Negra,7285,449,100,31,H
144644631,Andrew Fogg,256,5,1,1,L
3411929,Simonetta Pazzaglia,948,70,29,17,H
8611013,George C. Banks,1526,77,26,18,H
4013049,Manasi S. Gholkar,11,4,0,2,L
1878301,Jerome A. Dempsey,12753,500,220,63,H
1396085547,Nicholas G. Reich,356,2,2,2,L
32741853,Samuel Kotz,13802,654,113,44,H
50408846,David Frederick Smith,187,103,6,8,L
13420782,Brian P Connolly,854,15,10,10,H
96199606,Georgi Sultanov,9439,979,248,44,H
145923823,Xianfeng Liang,32,11,2,3,L
1685089,Pedro F. Felzenszwalb,19237,68,38,29,H
144571250,Ivo Mueller,8381,392,196,47,H
65945985,Harry F. Wolcott,2714,24,11,11,H
77129523,Virginia Solis Zuiker,390,24,8,9,L
2142070,Thomas Heinen,127,37,5,6,L
6872943,Martin Fassnacht,8293,582,163,51,H
13761491,Michelle L Holshue,500,5,1,2,L
49426410,Carina B. Paine,181,5,1,2,L
120652688,Jan-Felix Drexler,432,2,1,1,L
40690405,Chwee Teck Lim,14,1,1,1,L
3279177,Zhijiao Xiao,69,19,3,4,L
145943292,Geoffrey Charles Fox,12904,1101,275,48,H
40533120,Patrick Bolton,2427,81,15,15,H
2825555,Tanai Khiaonarong,90,28,3,5,L
46232934,Ronda Roberts Callister,998,39,16,15,H
90632779,Jaeweon Cho,1377,9,1,4,L
1823966,Dmitry Mikulin,13,6,1,2,L
11528552,J. L. Faure,6710,399,67,26,H
152777093,Maysaa E.l. Sayed Zaki,7122,41,25,19,H
1793454,Eric W. Brown,1749,70,23,16,H
34440744,Chenxi Li,1257,202,30,19,H
152474861,Roberto Covarelli,10440,1106,164,38,H
143622136,Chen Wu,1057,39,12,11,H
47574926,R. Janco,293,8,5,5,L
107870938,Ian Munt,696,18,7,8,L
2014152,Kun-Hung Cheng,391,19,8,10,H
87572310,Rafeah Pakri Mohamed,0,3,0,1,L
5179599,George Alverson,9929,884,168,37,H
1403108038,Megan Tschannen-Moran,8729,73,41,29,H
69004148,Christopher Michael Neubauer,121,14,4,7,L
1710637,Yael Amsterdamer,490,40,10,10,H
48828579,Ales Erjavec,433,65,2,5,L
143679888,Domenico Siracusa,40,7,2,3,L
102080052,Akihiko Yokosawa,75,103,3,5,L
145551733,Tristan D McPherson,56,9,2,4,L
1399695037,Geoffrey A. Kerchner,250,2,2,2,L
1381617386,Carlo Cavaliere,5,4,0,2,L
50403590,Dong Ho Lee,1864,127,17,15,H
12669329,Tammy Kay Cassa,198,14,7,8,L
103329874,Earl Conee,687,49,5,7,L
1403216239,Yasmin E El Tahir,432,2,1,1,L
1403757148,Tahir Ahmed Hassen,1013,2,2,2,L
6150396,Marlyn Allicock Hudson,774,7,6,6,L
1950380,Katsuhiko Shirahige,10549,245,140,58,H
3578171,Marc Dionne,1115,46,25,20,H
46835179,Lisa Friedland,1339,23,11,11,H
50819275,Lechao Xiao,304,18,3,8,L
71088179,Moses Makgato,242,32,2,6,L
1695800,Primo Zingaretti,1365,208,40,16,H
144386516,Michael P. Flynn,1295,105,33,20,H
4843153,Cristian Smerdou,714,30,16,13,H
146279633,Lakkakula Vks Bhaskar,1,4,0,1,L
72764482,Sung Man Young,101,12,1,3,L
152586145,Robert Stone,3007,441,87,27,H
6638770,Nian-Xiang Sun,18,6,1,2,L
145971856,Hyeryun Choe,5207,63,45,32,H
5581073,Klaus Grywna,2603,17,14,14,H
48218911,Bo Li,313,85,9,10,H
153440022,Ian J. Goodfellow,46114,89,71,53,H
2168705,Brian Weatherson,707,81,18,14,H
153433589,Dover Beach,4,2,0,1,L
145019731,Huai Chen,45,35,1,4,L
1693515,Mohammed J. Zaki,14893,367,150,55,H
50337060,Peter Björk,487,84,13,11,H
5037303,Stefanie L. Bronson,619,14,7,9,L
33772810,Sue B. Moon,11068,112,57,35,H
2433321,Mohamed Esmail Karar,87,31,3,7,L
1809861,Massimo Villari,2338,245,55,25,H
3926702,Per B. Lilje,5512,276,72,32,H
27080764,A. Shtipliyski,1258,275,34,18,H
3518889,Ruth W. Kimokoti,5478,58,36,25,H
47554461,Ed Donnerstein,288,7,4,5,L
144520272,Linda Finco,5754,665,137,33,H
1383934014,J. Coggeshall,1894,61,16,16,H
151669348,Marc Dünser,6092,625,140,36,H
2390716,Reza Assadi,4608,40,16,14,H
14729145,Hema N. Viswanathan,373,58,14,13,H
152487697,Nicola Cavallo,7645,1238,156,38,H
2141021,Jacquelynne S. Eccles,29506,329,206,89,H
144328468,Felicity Waite,307,37,11,11,H
4394894,Leandre R. Fabrigar,6656,86,45,27,H
3438958,Olivér Surányi,906,227,20,15,H
144240904,Michael Kocher,348,13,2,2,L
119982420,Ю.Б. Курасовская,0,23,0,1,L
1395373816,Benjamin Charles Radburn-Smith,4927,458,111,31,H
91302377,Suman Bala Beri,6094,528,81,25,H
1422189734,Irena Barjavsi'c,7,4,0,2,L
49798550,Rosanna D Sikora,87,1,1,1,L
2516098,Jay A. Tischfield,8991,320,150,46,H
48079695,Sujin Park,96,43,4,6,L
5828246,Roman Osinsky,546,32,18,15,H
9834515,Vered Galon,71,2,1,2,L
3064538,Shuangfeng Han,3751,58,31,22,H
3412877,Omar Masera,4734,140,72,39,H
1388392400,M.J.D. Linden-Vornle,3893,172,41,24,H
5166042,Frank R. Deleo,13254,216,135,66,H
5455204,Caterina Vernieri,4893,491,107,31,H
2192685,Ibrahim Arpaci,200,21,5,7,L
116638492,Arnaud Chiolero,49,11,2,3,L
144440084,Michael J. Muller,5651,256,107,37,H
48094908,Jun Wang,405,77,10,10,H
2902766,James E. Pitkow,3685,60,31,23,H
102753057,William Ralph Smythe,758,2,1,1,L
51019722,Rebeca Gonzalez Suarez,3676,213,29,16,H
145825324,Matthias Endres,3323,540,109,26,H
145359185,Yang Yi,190,59,7,8,L
8380716,Michael O'Reilly,1026,155,14,13,H
